"Environment and Climate Change Canada"
"Monthly Values for August - 1946"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"BEAR CREEK","48.500","-124.000","BC","",,NA,"",,"",,"0.0","0",NA,"27.9","0",NA,"","4","","",NA,"","","1010720"
"BEAVER LAKE","48.500","-123.350","BC","",,NA,"",,"",,"0.0","0",NA,"11.4","0",NA,"","2","","",NA,"","","1010774"
"CHEMAINUS","48.935","-123.742","BC","",,NA,"",,"",,"0.0","0",NA,"2.5","0",NA,"","1","","",NA,"","","1011500"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","17.5","0",NA,"25.6","0","10.6","0","0.0","0",NA,"3.3","0",NA,"","2","","",NA,"30.9","16.2","1012010"
"COWICHAN LAKE HATCHERY","48.833","-124.117","BC","17.7","0",NA,"30.6","0","6.1","0","0.0","0",NA,"13.9","0",NA,"","4","","",NA,"33.8","23.4","1012046"
"CROFTON","48.817","-123.667","BC","",,NA,"",,"",,"0.0","0",NA,"11.3","0",NA,"","3","","",NA,"","","1012190"
"DUNCAN","48.783","-123.717","BC","18.6","0",NA,"32.2","0","5.6","0","0.0","0",NA,"13.4","0",NA,"","3","","",NA,"12.4","30.6","1012550"
"ESQUIMALT","48.433","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"6.1","0",NA,"","3","","",NA,"","","1012700"
"GOLDSTREAM LAKE","48.450","-123.550","BC","",,NA,"",,"",,"0.0","0",NA,"7.3","0",NA,"","2","","",NA,"","","1013240"
"JAMES ISLAND","48.600","-123.350","BC","16.6","0",NA,"26.7","0","7.8","0","0.0","0",NA,"5.1","0",NA,"","3","","",NA,"53.7","10.6","1013720"
"MILNES LANDING","48.350","-123.733","BC","15.0","0",NA,"26.1","0","5.0","0","0.0","0",NA,"7.7","0",NA,"","2","","",NA,"94.3","0.0","1015160"
"PENDER ISLAND","48.767","-123.300","BC","",,NA,"",,"",,"0.0","0",NA,"12.2","0",NA,"","3","","",NA,"","","1016120"
"RIVER JORDAN","48.417","-124.050","BC","13.8","0",NA,"22.2","0","6.1","0","0.0","0",NA,"18.5","0",NA,"","6","","",NA,"130.5","0.0","1016780"
"SAANICHTON CDA","48.698","-123.594","BC","16.5","0","-0.6","24.4","0","8.9","0","0.0","0",NA,"3.8","0","14.0","","3","","",NA,"51.3","4.2","1016940"
