"Environment and Climate Change Canada"
"Monthly Values for August - 1956"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"BEAR CREEK","48.500","-124.000","BC","",,NA,"",,"",,"0.0","0",NA,"44.5","0",NA,"","4","","",NA,"","","1010720"
"CHEMAINUS","48.935","-123.742","BC","",,NA,"",,"",,"0.0","0",NA,"43.3","0",NA,"","6","","",NA,"","","1011500"
"CORDOVA BAY","48.533","-123.367","BC","16.2","0",NA,"27.2","0","8.9","0","0.0","0",NA,"43.0","0",NA,"","3","","",NA,"59.3","3.8","1011920"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","17.1","0",NA,"28.9","0","7.8","0","0.0","0",NA,"38.0","0",NA,"","5","","",NA,"43.9","14.5","1012010"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","17.3","0","-0.8","32.2","0","7.2","0","0.0","0",NA,"19.4","0","43.0","","3","","",NA,"45.3","24.8","1012040"
"DUNCAN","48.783","-123.717","BC","19.5","0",NA,"35.6","0","8.3","0","0.0","0",NA,"35.0","0",NA,"","4","","",NA,"10.3","56.7","1012550"
"GALIANO ISLAND GCC","48.900","-123.350","BC","",,NA,"",,"",,"0.0","0",NA,"50.3","0",NA,"","5","","",NA,"","","1013045"
"JAMES ISLAND","48.600","-123.350","BC","16.6","0",NA,"29.4","0","8.9","0","0.0","0",NA,"39.8","0",NA,"","3","","",NA,"51.8","7.9","1013720"
"LANGFORD LAKE","48.433","-123.533","BC","",,NA,"",,"",,"0.0","0",NA,"33.7","0",NA,"","3","","",NA,"","","1014530"
"PENDER ISLAND","48.767","-123.300","BC","",,NA,"",,"",,"0.0","0",NA,"52.6","0",NA,"","4","","",NA,"","","1016120"
"RIVER JORDAN","48.417","-124.050","BC","14.6","0",NA,"24.4","0","7.2","0","0.0","0",NA,"41.4","0",NA,"","4","","",NA,"106.4","0.0","1016780"
"SAANICHTON CDA","48.698","-123.594","BC","16.2","0","-1.0","27.8","0","8.3","0","0.0","0",NA,"42.7","0","161.0","","6","","",NA,"60.8","3.7","1016940"
"SALTSPRING ISLAND","48.850","-123.500","BC","16.5","0",NA,"28.3","0","7.2","0","0.0","0",NA,"47.7","0",NA,"","4","","",NA,"54.6","8.9","1016990"
