"Environment and Climate Change Canada"
"Monthly Values for August - 1920"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"BEAR CREEK","48.500","-124.000","BC","",,NA,"",,"",,"0.0","0",NA,"97.8","0",NA,"","4","","",NA,"","","1010720"
"BEAVER LAKE","48.500","-123.350","BC","",,NA,"",,"",,"0.0","0",NA,"45.7","0",NA,"","3","","",NA,"","","1010774"
"CHEMAINUS","48.935","-123.742","BC","",,NA,"",,"",,"0.0","0",NA,"84.7","0",NA,"","4","","",NA,"","","1011500"
"COWICHAN","48.417","-123.700","BC","17.6","0",NA,"31.7","0","5.0","0","0.0","0",NA,"84.3","0",NA,"","3","","",NA,"40.0","26.5","1012008"
"ESQUIMALT","48.433","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"42.2","0",NA,"","2","","",NA,"","","1012700"
"GOLDSTREAM LAKE","48.450","-123.550","BC","",,NA,"",,"",,"0.0","0",NA,"69.3","0",NA,"","3","","",NA,"","","1013240"
"JAMES ISLAND","48.600","-123.350","BC","17.9","0",NA,"30.6","0","8.9","0","0.0","0",NA,"38.6","0",NA,"","4","","",NA,"35.8","33.5","1013720"
"MALAHAT","48.575","-123.530","BC","",,NA,"",,"",,"0.0","0",NA,"80.8","0",NA,"","5","","",NA,"","","1014820"
"METCHOSIN","48.374","-123.561","BC","16.1","0",NA,"28.9","0","5.6","0","0.0","0",NA,"49.4","0","199.0","","2","","",NA,"66.0","8.3","1015105"
"MILNES LANDING","48.350","-123.733","BC","15.2","0",NA,"27.8","0","5.0","0","0.0","0",NA,"54.6","0",NA,"","4","","",NA,"89.3","3.8","1015160"
"RIVER JORDAN","48.417","-124.050","BC","",,NA,"",,"",,"0.0","0",NA,"68.1","0",NA,"","3","","",NA,"","","1016780"
"SAANICHTON CDA","48.698","-123.594","BC","17.7","0","0.5","30.6","0","5.6","0","0.0","0",NA,"64.0","0","242.0","","3","","",NA,"42.1","31.5","1016940"
"SALTSPRING ISLAND","48.850","-123.500","BC","18.1","0",NA,"32.2","0","7.2","0","0.0","0",NA,"88.3","0",NA,"","3","","",NA,"37.5","39.9","1016990"
"SAANICH DOM ASTRO OBS","48.517","-123.417","BC","19.2","0",NA,"30.6","0","8.3","0","0.0","0",NA,"58.2","0",NA,"","3","","",NA,"32.2","69.5","10169DK"
"SHAWNIGAN LAKE","48.647","-123.627","BC","18.1","0","0.3","32.2","0","5.6","0","0.0","0",NA,"105.2","0","377.0","","5","","",NA,"38.0","42.4","1017230"
"SOOKE LAKE","48.517","-123.700","BC","",,NA,"",,"",,"0.0","0",NA,"77.7","0",NA,"","4","","",NA,"","","1017560"
"VICTORIA GONZALES HTS","48.417","-123.317","BC","16.2","0",NA,"28.9","0","7.8","0","0.0","0",NA,"40.9","0",NA,"","3","","",NA,"61.4","6.0","1018610"
"CAMPBELL LAKE","50.017","-125.400","BC","",,NA,"",,"",,"0.0","0",NA,"106.9","0",NA,"","7","","",NA,"","","1021250"
"DENMAN ISLAND","49.517","-124.783","BC","",,NA,"",,"",,"0.0","0",NA,"83.0","0",NA,"","5","","",NA,"","","1022430"
"HORNBY ISLAND","49.533","-124.600","BC","",,NA,"",,"",,"0.0","0",NA,"65.3","0",NA,"","3","","",NA,"","","1023590"
"LADYSMITH","48.950","-123.650","BC","18.5","0",NA,"33.9","0","6.7","0","0.0","0",NA,"82.2","0",NA,"","4","","",NA,"40.5","56.0","1024485"
"LAZO","49.733","-124.900","BC","16.8","0",NA,"32.2","0","5.0","0","0.0","0",NA,"95.8","0",NA,"","5","","",NA,"64.3","26.6","1024592"
"LITTLE QUALICUM","49.350","-124.783","BC","",,NA,"",,"",,"0.0","0",NA,"111.7","0",NA,"","4","","",NA,"","","1024637"
"NANAIMO","49.183","-123.967","BC","20.0","0",NA,"32.8","0","8.3","0","0.0","0",NA,"72.9","0",NA,"","5","","",NA,"28.0","90.9","1025340"
"NANOOSE BAY","49.283","-124.183","BC","18.1","0",NA,"32.8","0","6.1","0","0.0","0",NA,"72.3","0",NA,"","6","","",NA,"45.2","47.6","1025375"
"PARKSVILLE","49.300","-124.300","BC","",,NA,"",,"",,"0.0","0",NA,"70.6","0",NA,"","6","","",NA,"","","1025970"
"NANAIMO DEPARTURE BAY","49.217","-123.950","BC","19.6","0",NA,"32.2","0","7.2","0","0.0","0",NA,"78.8","0",NA,"","5","","",NA,"33.5","82.8","1025C70"
"SANDWICK","49.750","-125.050","BC","",,NA,"",,"",,"0.0","0",NA,"83.3","0",NA,"","6","","",NA,"","","1027060"
"SAVARY ISLAND","49.933","-124.850","BC","",,NA,"",,"",,"0.0","0",NA,"95.5","0",NA,"","5","","",NA,"","","1027110"
"SAYWARD","50.367","-126.000","BC","",,NA,"",,"",,"0.0","0",NA,"84.6","0",NA,"","7","","",NA,"","","1027112"
"VANANDA","49.750","-124.583","BC","19.6","14",NA,"30.0","14","7.2","14","0.0","0",NA,"81.7","11",NA,"","3","","",NA,"15.0","41.6","1028340"
"ALBERNI BEAVER CREEK","49.367","-124.933","BC","19.1","0",NA,"38.3","0","4.4","0","0.0","0",NA,"78.0","0",NA,"","6","","",NA,"37.4","71.7","1030180"
"BAMFIELD","48.833","-125.100","BC","",,NA,"",,"",,"0.0","0",NA,"86.4","0",NA,"","4","","",NA,"","","1030600"
"CLAYOQUOT","49.150","-125.900","BC","14.9","0",NA,"25.0","0","7.2","0","0.0","0",NA,"79.0","0",NA,"","5","","",NA,"94.8","0.1","1031650"
"HOLBERG","50.650","-128.000","BC","16.1","0",NA,"28.3","0","5.6","0","0.0","0",NA,"73.0","0",NA,"","6","","",NA,"77.7","18.1","1033479"
"PORT ALBERNI","49.233","-124.800","BC","19.1","0",NA,"35.0","0","5.6","0","0.0","0",NA,"59.5","0",NA,"","4","","",NA,"28.4","62.7","1036205"
"QUATSINO","50.533","-127.650","BC","14.3","0","-1.4","26.1","0","5.0","0","0.0","0",NA,"59.1","0","72.0","","9","","",NA,"116.2","2.4","1036570"
"TRIANGLE ISLAND","50.867","-129.083","BC","12.8","0",NA,"20.6","0","8.3","0","0.0","0",NA,"110.0","0",NA,"","12","","",NA,"162.7","0.0","1038240"
"UCLUELET","48.967","-125.533","BC","14.2","0",NA,"27.8","0","5.0","0","0.0","0",NA,"50.5","0",NA,"","4","","",NA,"118.4","1.5","1038330"
"BRITANNIA BEACH FURRY CR","49.584","-123.224","BC","17.0","0",NA,"27.2","0","6.1","0","0.0","0",NA,"93.0","0",NA,"","5","","",NA,"51.4","21.3","1041050"
"IKEDA BAY","52.283","-131.117","BC","15.1","0",NA,"19.4","0","10.0","0","0.0","0",NA,"84.7","0",NA,"","13","","",NA,"90.6","0.6","1053645"
"MASSET AIRPORT","54.025","-132.121","BC","13.3","0",NA,"20.6","0","3.9","0","0.0","0",NA,"84.5","0",NA,"","12","","",NA,"147.2","0.0","1054920"
"QUEEN CHARLOTTE CITY","53.250","-132.083","BC","",,NA,"",,"",,"0.0","0",NA,"159.6","0",NA,"","13","","",NA,"","","1056590"
"ANYOX","55.417","-129.817","BC","14.3","0",NA,"22.8","0","6.1","0","0.0","0",NA,"235.2","0",NA,"","15","","",NA,"114.3","0.0","1060446"
"BELLA COOLA","52.371","-126.685","BC","15.7","0","-1.1","26.7","0","4.4","0","0.0","0",NA,"88.2","0","137.0","","9","","",NA,"79.7","7.2","1060840"
"MILL BAY","55.000","-129.750","BC","13.4","0",NA,"21.7","0","5.6","0","0.0","0",NA,"278.8","0",NA,"","17","","",NA,"141.2","0.0","1065130"
"NAAS HARBOUR","54.933","-129.933","BC","",,NA,"",,"",,"0.0","0",NA,"240.5","0",NA,"","17","","",NA,"","","1065275"
"PRINCE RUPERT","54.283","-130.383","BC","13.3","0",NA,"21.1","0","5.0","0","0.0","0",NA,"218.0","0",NA,"","17","","",NA,"145.6","0.0","1066480"
"STEWART","55.950","-129.983","BC","12.7","0",NA,"23.3","0","0.0","0","0.0","0",NA,"530.0","0",NA,"","16","","",NA,"165.5","0.0","1067740"
"SURF INLET","52.467","-129.033","BC","",,NA,"",,"",,"0.0","0",NA,"201.7","0",NA,"","17","","",NA,"","","1067868"
"TERRACE","54.517","-128.583","BC","15.9","0",NA,"28.3","0","2.2","0","0.0","0",NA,"34.0","0",NA,"","11","","",NA,"69.7","6.0","1068100"
"BABINE LAKE FISHERIES","55.067","-126.533","BC","11.8","9",NA,"26.1","9","-0.6","9","0.0","0",NA,"86.4","0",NA,"","3","","",NA,"135.6","0.0","1070571"
"NEW HAZELTON","55.233","-127.600","BC","13.8","0",NA,"27.2","0","0.6","0","0.0","0",NA,"36.7","0",NA,"","10","","",NA,"131.7","0.5","1075520"
"ALEXIS CREEK","52.133","-123.333","BC","",,NA,"",,"",,"0.0","0",NA,"52.8","0",NA,"","8","","",NA,"","","1080285"
"BIG CREEK","51.667","-123.073","BC","14.4","0",NA,"31.7","0","-0.6","0","0.0","0",NA,"33.1","0",NA,"","5","","",NA,"114.6","3.3","1080870"
"PEMBERTON MEADOWS","50.450","-122.933","BC","17.2","0",NA,"33.9","0","1.1","0","0.0","0",NA,"44.0","0",NA,"","4","","",NA,"53.2","29.5","1086090"
